values,Name,Germplasm.type,BloomDateJulian,BloomTimeGDD.new,Blush.Skin.Color,Bulked.fruit.Firmness,Bulked.fruit.SSC,Bulked.Fruit.Weight,Firmness,Flesh.Color,Free.Stone,Fruit.Length,Fruit.Shape,Fruit.Size,Fruit.Weight,Fruit.Width,HarvestDateJulian,HarvestTimeGDD.new,Mahogany.Skin.Color,Perc.Cracking,Perc.Pitting,PFRF,Pit.Length,Pit.Weight,Pit.Width,PM,SSC,Stem.Length,TA
genetic,Fam24-Sdlg10,unselected progeny,-0.350533351,-4.121384504,0.032167054,1.221635126,2.383093223,1.560718177,18.60378249,1.007898291,-0.027990039,2.54319378,0.371236124,1.007326923,1.988585609,2.199868272,-7.26297288,-102.7127483,0.398992825,-0.465079143,-9.749863237,24.2029421,0.919009208,-0.01884735,0.043260575,0.757740702,2.473594804,-0.041263106,0.082811112
genetic,Fam24-Sdlg2,unselected progeny,0.626876602,9.261876018,0.007607332,70.73984784,0.410464163,2.122292799,21.95792634,0.468346631,-0.062561668,2.469284167,0.02456635,1.42704798,1.850960611,4.390494924,-6.409848069,-89.9554349,0.062948536,-0.484806896,-18.02212075,42.70375702,0.525453437,-0.047113743,0.245952828,0.242919762,-1.698030892,0.207863726,-0.022483018
genetic,Fam24-Sdlg3,unselected progeny,-0.922461017,-2.310692111,-0.003587339,23.06711407,0.719189909,1.114747591,21.29641358,1.655020267,0.041226184,2.931490657,0.446119673,1.196244939,2.150744822,2.765164218,-9.835044118,-142.7707802,0.613046997,-0.577097018,-5.949146748,96.32105951,1.035183708,0.002348992,-0.006634706,0.140273325,-0.253758266,-6.375747659,-0.07460434
genetic,Fam24-Sdlg4,unselected progeny,-1.676925734,-9.822141189,0.023858535,129.1370536,0.316076698,0.71467421,9.57326886,0.394359278,0.062760623,3.355686857,0.339864886,1.420975197,1.448601844,3.340296512,-5.681603159,-85.90045146,0.243053371,-0.611175373,-3.266101736,138.4014543,1.078999019,-0.012711781,-0.010987065,0.337064276,-1.135759825,-4.809950387,-0.182910304
genetic,Fam24-Sdlg5,unselected progeny,-0.27656233,-5.031709488,0.021569879,36.11001348,2.277601576,2.874350155,11.50325843,0.643592066,0.019067269,2.402654441,0.527284645,1.250688137,2.990555343,3.757420444,-11.10163449,-154.8944716,0.227877592,-0.383747882,-13.84411873,23.63336766,0.963237923,0.063138553,0.355467246,-0.014955259,2.544577423,0.172671972,0.117033467
genetic,Fam24-Sdlg6,unselected progeny,-1.217431844,-6.848379438,0.034289157,-4.115773686,1.024267159,3.038116415,-0.362956511,0.133805116,0.057206763,3.745173545,0.560692639,1.513217469,2.45080896,3.468014253,-8.482432752,-118.7510347,-0.023930283,-0.358228016,-5.677175888,109.4100825,1.216629837,0.067015377,0.470737693,-0.022010335,2.462975132,0.147541478,-0.127185698
genetic,Fam24-Sdlg8,unselected progeny,0.262647781,9.093120838,-0.020446246,-31.01850653,0.367610845,2.975560663,-8.872379492,1.783675928,0.104428883,4.689202021,0.454682926,1.895764837,3.649922505,4.181170653,-5.276330393,-77.43841046,0.618408961,-0.408961245,-11.112962,63.53870488,1.169210166,-0.013986877,0.057545598,1.726825044,-1.450557232,-0.363661023,-0.152284723
genetic,Fam24-Sdlg9,unselected progeny,-1.179316732,-7.880322958,0.03447235,10.98261183,0.800127355,2.202597788,12.64735122,1.305723729,-0.021912019,3.455490379,0.396678704,1.351981422,2.083922744,2.999468622,-11.06416258,-150.7543811,0.211692847,-0.405839907,-0.882914228,77.76583646,0.93553639,0.032489616,0.282751043,1.261170135,0.317954102,-4.091753513,0.094910264
genetic,Fam25-Sdlg1,unselected progeny,-1.620180139,-10.95530191,0.056050016,-29.8228559,-0.484542688,-0.424665955,-35.62822063,-1.173390728,-0.25761676,-0.834009488,-0.33006065,-0.313256627,0.155972038,-0.841588695,-3.830176438,-52.8444673,-0.499909962,-0.289884234,11.60571432,17.01093959,0.212938066,-0.028951883,-0.322150707,-0.181958253,2.654092468,-0.16047869,-0.210993286
genetic,Fam25-Sdlg2,unselected progeny,-1.718638591,-13.29007802,0.059679185,-61.73708271,0.093656053,0.715236326,-50.28870473,-1.501120915,-0.455107233,-1.017259052,-0.10596765,-0.235205738,-0.198947459,-0.295728181,-9.013245419,-122.8724599,-0.555108966,-0.407614733,6.102394654,39.36425371,-0.016692029,-0.005730662,0.092872607,-0.391853131,4.909432234,-2.469645408,-0.20207358
genetic,Fam25-Sdlg3,unselected progeny,-2.543420482,-15.84165003,0.045459913,-28.12899223,0.112045927,0.537663552,-26.52840592,0.084799957,-0.206320092,0.159906758,-0.284448275,0.348427033,0.469885242,1.349458718,-6.713654913,-91.83311091,-0.010245377,-0.315117975,5.524512995,6.489397167,0.560774862,0.055179795,0.297579769,-0.44882501,3.122445975,1.774365535,-0.175494879
genetic,Fam25-Sdlg4,unselected progeny,-1.920411196,-8.452223807,0.016825595,-30.85969311,-0.343390257,-0.806635612,-23.72058464,0.297989875,-0.226715941,-1.670496203,-0.246760337,-0.56552512,-0.725267157,-1.277336493,-7.205715793,-99.56625229,-0.012292281,-0.310062195,5.453030106,-42.65212476,0.401440928,0.003112644,0.096323846,-0.209413712,2.74655091,-4.616750017,-0.133943177
genetic,Fam25-Sdlg5,unselected progeny,-4.138771132,-22.04087515,0.071137275,-28.12049821,0.344033038,-0.32918633,-22.35945481,1.361654048,-0.14543425,-1.902495189,-0.615060737,-0.312345005,-0.81736985,0.228682247,-8.756944506,-121.8838433,0.218239321,-0.364205265,11.11788243,10.95180657,0.56859452,0.054033918,0.070431147,-1.085713928,6.215532616,-0.642966747,-0.127270155
genetic,Fam25-Sdlg6,unselected progeny,-0.227944796,-4.963943099,0.050804777,-86.40428446,-0.303031588,-0.864442297,-89.47135857,-1.44143625,-0.375691666,-2.399905138,-0.366871323,-1.026900311,-0.090845449,-2.500715278,-8.43881836,-120.0344527,-0.7443324,-0.359976592,3.946072177,-4.850375312,-0.297970678,-0.02546136,-0.148676378,-1.071696526,5.009679641,-1.95026744,-0.164170632
genetic,Fam25-Sdlg7,unselected progeny,-1.36478236,-6.822843635,0.055332276,-94.1011111,-0.027748089,-0.006503007,-93.79015714,-1.549507701,-0.158040149,-1.523043656,-0.344857493,-0.387602934,-0.373404308,-0.610807201,-9.51813076,-130.5690246,-1.043183951,-0.399040922,-3.850900155,-71.17798225,-0.161260517,-0.066491086,-0.025224252,-0.917059536,5.360283186,-7.206057191,-0.137174163
genetic,Fam25-Sdlg8,unselected progeny,-1.055749134,-7.679488767,0.054074034,-26.32871177,0.322809951,0.275281464,-28.40738287,-0.438848926,-0.195591862,-0.662214042,-0.327390711,0.006881814,-0.042076771,0.360074296,-6.272251897,-89.88661618,-0.231588432,-0.352510693,11.08029026,79.95104153,0.094282972,-0.014615896,-0.201205576,-0.215151305,3.662540234,-2.611450458,-0.139835443
genetic,Fam25-Sdlg9,unselected progeny,-1.218487829,-7.321088662,0.019261579,-49.58713954,0.400337521,0.759642965,-54.25568912,0.295452494,-0.171544886,-0.457024691,-0.336256964,0.076321264,-0.31534759,0.692338815,-7.303336325,-102.9337848,-0.516730431,-0.373667757,-3.715337985,17.89331545,-0.145200311,-0.001231133,0.090729038,-0.154117017,3.88904841,-0.719935628,-0.123878927
genetic,Fam26-Sdlg1,unselected progeny,-1.666169851,-6.416280885,-0.058057199,16.72348875,-0.367958294,0.905214622,8.332509016,0.650524307,-0.012331492,1.003451369,0.344588603,0.620765941,1.409256776,1.93870399,-6.640411613,-91.82576416,0.450907112,0.030803466,6.317621738,-0.197656841,0.542858314,0.024599073,0.067107584,1.231476545,-0.271152077,6.052975858,-0.039967587
genetic,Fam26-Sdlg2,unselected progeny,-2.735327561,-14.56895235,-0.017782735,3.804012956,-0.470358197,2.132137369,-3.25294693,-0.30800775,-0.025705023,3.763984609,0.04822348,1.419408699,2.878857322,2.957944098,1.337088945,17.9647686,-1.052632612,0.004201459,-0.162182289,-4.088795511,1.701620643,0.033846652,0.194452491,1.575459434,-2.414943466,11.05038106,-0.07168068
genetic,Fam26-Sdlg3,unselected progeny,1.239998127,19.36302757,-0.002814438,95.11144616,-0.27503373,2.14975443,54.82772176,-0.492247055,-0.176518105,1.082355672,0.318176867,0.092584216,0.06947884,-0.591113108,6.533954307,105.452841,-0.634222681,-0.078496134,-5.926161212,-33.34136113,0.105351021,-0.061526488,-0.70795126,1.29114506,-0.541053658,6.303546909,-0.021586185
genetic,Fam26-Sdlg4,unselected progeny,-1.266674524,-4.820973895,-0.015865982,5.191127065,-0.294553077,0.891446854,-6.780870262,-0.412890314,-0.053765933,2.727957453,0.057516939,1.009436039,1.982860504,2.061683935,-2.491592771,-37.46889992,-0.019848344,0.053138685,1.752083566,-31.53115414,1.426118243,0.01553568,0.171598889,1.20499927,-1.171068403,5.437260704,-0.017840029
genetic,Fam26-Sdlg5,unselected progeny,-2.720523673,-13.94644389,0.000581234,10.85487708,-0.128080489,-0.285747265,7.403543004,0.038172367,0.138239743,2.558685208,-0.234027255,0.910927269,2.102484762,1.778784674,-1.422216849,-19.73741999,-0.024593959,0.056605137,-5.615227039,69.1248527,1.154343687,-0.012033226,0.158625809,0.881479814,-0.386981226,1.827630853,-0.053854673
genetic,Fam26-Sdlg6,unselected progeny,-1.02995739,-3.950080916,-0.028438129,-0.588776476,-0.08684381,1.01148109,-14.1778356,1.462973752,-0.025207729,2.580771217,0.03575115,0.869870941,1.290697115,1.624248681,-3.899269881,-56.47975555,0.479021448,-0.014736581,-3.747297418,-3.09025846,1.072331135,0.050259595,0.285990669,1.298667913,-0.779860508,5.541991129,-0.007445777
genetic,Fam26-Sdlg7,unselected progeny,-0.725353392,-6.324253156,-0.071161387,63.10052074,0.065809095,0.72141538,7.677300336,0.798161783,-0.086526354,1.357958901,0.274589981,0.647067809,1.502841721,1.737643952,2.923529179,37.68086755,-0.002398711,-0.062464062,-1.078624832,83.28772067,0.543640716,0.031660579,0.210764484,0.714315455,2.061663144,4.485922036,0.140497017
genetic,Fam27-Sdlg2,unselected progeny,0.976009261,-0.31210877,-0.080896645,36.69282233,-0.526183214,2.950746069,-0.845546777,0.332590316,0.16485671,3.213659102,0.203327732,1.365615101,2.698318052,3.366645556,3.698999044,49.62927036,-0.018324756,-0.031254148,-15.87940687,81.50728685,-0.13097379,-0.061902563,-0.284916325,0.316402439,-1.655350422,12.27719365,-0.023765317
genetic,Fam27-Sdlg3,unselected progeny,-2.881000329,-15.85319563,0.036969396,68.63294413,-1.039975921,1.111804929,30.76548639,0.294610602,-0.059763631,2.091017898,-0.140812802,1.045819692,2.776747612,2.991248821,3.062198941,42.67355518,0.423617506,0.154505866,-7.71996958,67.53175131,0.406037982,0.04824828,0.491995709,1.194237305,-1.052526653,3.781304183,0.169531839
genetic,Fam28-Sdlg1,unselected progeny,4.019909831,25.65946029,-0.026941065,15.16322217,-0.964348569,2.579308959,12.19009134,0.204574051,-0.027511519,2.934492529,0.452815933,1.014531735,1.575511833,1.79837995,2.762541948,38.44260351,-0.032266842,-0.096856286,-10.33048196,-58.62114619,0.906687641,-0.004194893,-0.186964496,1.991268079,-2.98239412,4.826207286,-0.234833973
genetic,Fam28-Sdlg2,unselected progeny,2.581676458,19.93082106,-0.028195233,12.19400733,-1.301679456,3.26498444,-1.773220617,-0.177873044,-0.132103267,6.633701493,0.559247896,2.82368641,5.585501121,6.877410043,1.3322753,15.42088259,0.150084705,0.045386371,-15.25654664,181.9778097,1.863558269,0.090289021,0.707953601,-0.084588458,-1.904367882,7.500353292,-0.065671496
genetic,Fam28-Sdlg3,unselected progeny,3.612327492,13.65460823,-0.016066368,26.73148916,-1.381020856,0.260860058,18.98548876,-0.608855818,0.064616534,3.359835495,0.60288155,0.921801807,2.71534628,0.894311133,5.1593757,74.21759493,0.03488973,-0.268129021,-20.80146675,-62.24248644,2.010076948,0.008241087,0.029376294,0.846367639,-0.995909649,15.9826615,-0.073222239
genetic,Fam28-Sdlg4,unselected progeny,3.202181852,21.18991037,-0.036170408,-8.742660803,-2.332927896,2.479998058,-22.68710199,0.813995583,-0.160021995,4.932086605,0.699520439,1.882981323,3.905305101,4.079687655,7.269349108,113.9083404,0.375704449,0.178418533,-19.23408873,65.77207553,1.835127435,0.037586218,0.508288362,1.180804159,-0.644644082,11.99480687,-0.129789576
genetic,Fam28-Sdlg5,unselected progeny,1.703793139,13.93071011,-0.037404837,26.73547578,-1.468857758,0.820470543,10.85872061,1.415231785,0.1038258,4.245738025,0.468009446,1.494611008,3.07576387,2.775330204,-0.971304992,-14.88257647,0.802837433,0.574816617,-14.16128935,141.1467937,2.210476304,0.00595707,0.471406358,1.575951729,-1.205038883,5.773700131,-0.09007243
genetic,Fam28-Sdlg6,unselected progeny,2.939565519,20.41216145,-0.004279723,44.01322462,-0.941125262,2.560496664,20.24003706,0.129943262,0.014564745,4.074816056,0.749949917,1.429644143,2.501986394,2.776340667,4.281761918,54.25877371,-0.105131826,-0.212474653,-14.70477991,281.5500177,2.10467366,0.098124687,0.522782566,0.442806142,-2.129593988,12.52272108,-0.023921762
genetic,Fam28-Sdlg7,unselected progeny,1.16490242,-0.003300168,0.026136294,-11.21941655,-1.928127477,5.073942743,-10.87627131,-0.021609529,0.020419999,7.422510084,0.758848733,2.778103138,5.518735012,5.629492334,2.577794094,35.46637207,-0.202089741,-0.030122842,-14.96923606,90.75497176,1.940169255,0.102157039,0.468093629,0.495504649,-3.291784465,13.91830694,-0.117676802
genetic,Fam28-Sdlg8,unselected progeny,3.083492289,11.03110558,-0.035476747,-14.89835653,-3.770816605,2.191216311,8.974080974,0.706470336,-0.073780614,2.689771288,0.872084311,0.881256394,2.053575718,1.26074838,4.495078744,60.15912485,-0.004899321,-0.194003245,-13.76546552,17.5886855,1.841237167,0.04087794,-0.193020586,0.835145702,-4.439288445,13.78107761,-0.263419253
genetic,Fam28-Sdlg9,unselected progeny,4.990096847,28.7083578,0.001636879,83.52864212,-0.911111245,2.233751942,11.08892704,0.327566356,-0.020034656,4.257653064,0.327883895,1.579718565,2.719579989,3.181443211,3.350766325,46.60458141,-0.132929639,0.341468299,-14.62878193,150.7505652,1.625896968,0.102060479,0.604262026,0.812677571,-1.292018383,11.48552111,0.08704965
genetic,Fam29-Sdlg1,unselected progeny,1.009539242,4.575658531,-0.007649312,45.76370922,-0.429362937,0.538103587,22.23661597,0.23032112,0.122210875,-0.316698114,-0.060640001,0.217789393,2.438056371,1.334537313,0.996137389,13.09216416,0.460755921,-0.167432337,-12.22800383,116.9090988,0.305526397,0.008344665,0.287564428,0.507039378,-2.264992892,-7.00588592,0.084989559
genetic,Fam29-Sdlg2,unselected progeny,-0.45062677,-2.43653665,-0.094979995,32.760801,-1.428280605,3.374226462,30.23702836,0.650169587,0.123970885,1.575970204,0.507253351,0.988505299,1.600948755,3.343468627,0.547407076,11.04559233,0.37568808,-0.157618377,-21.68926624,58.18661464,-0.093103771,-0.024043885,0.206921012,0.635755174,-2.120698912,5.842888461,-0.062204357
genetic,Fam29-Sdlg3,unselected progeny,-0.11512925,-4.013393594,-0.090680384,21.92297153,-0.376304598,2.860299037,14.41570825,0.101423326,0.109080285,2.742088667,0.170187243,1.125068337,2.11960439,2.617797023,0.776396308,9.201494198,0.093217498,-0.214617425,-11.07270633,-4.656813308,0.621747344,0.009688146,0.085696165,0.702438768,-0.989504365,-5.974042026,0.035919361
genetic,Fam29-Sdlg4,unselected progeny,-0.65395934,-6.088281536,-0.03978942,38.72216421,-1.359202155,1.84254182,32.65114351,0.649358468,-0.113586292,2.073174071,0.019861288,1.214595483,1.56377387,3.83865422,-4.811615427,-73.10567786,0.230716931,-0.159017905,-17.10089663,122.997852,0.864190055,0.036037769,0.596520714,1.362649314,-2.166100759,-2.119205783,-0.064360878
genetic,Fam29-Sdlg5,unselected progeny,-1.324792689,-9.870321999,0.023816409,35.26749531,-0.981983024,3.743006706,-8.680534834,-0.200769979,-0.273413635,3.071590656,0.316612289,1.658796111,3.73470406,4.869243033,-4.633258408,-70.65517925,-0.740444758,-0.237373175,-19.4512344,70.26485111,0.654073323,0.023823628,0.450020064,1.299858265,-1.714223172,5.356134632,-0.086883895
genetic,Fam3-Sdlg1,unselected progeny,1.661753094,23.2188099,0.190302393,52.72603212,-0.200328574,0.711306862,71.4851349,-0.965322383,-0.534571634,-0.768949777,-0.05625926,-0.228024373,-0.435880837,-0.517113853,7.340976024,116.4978218,-0.060407209,-0.152343372,9.591502389,55.42418658,1.457936248,0.009639076,0.008152735,0.026742479,2.013368823,1.389930913,0.113244684
genetic,Fam3-Sdlg2,unselected progeny,0.169186318,-2.585204199,0.07165489,13.99147814,-0.352104139,1.621437266,15.48666599,0.949914728,-0.175136995,0.479765626,-0.277413681,0.37719481,1.136496739,1.102958659,3.51105707,52.94545631,-0.04677559,0.066233278,-4.643385955,15.29503629,0.594312903,0.060310985,0.606989113,0.930594923,-0.672059085,1.475478259,-0.054558868
genetic,Fam3-Sdlg3,unselected progeny,-0.693025997,-7.019861339,0.144230534,18.20690656,-0.841329823,1.894828058,37.82927789,-0.471143607,-0.224581624,1.448045867,0.018361342,0.886420348,2.015721731,2.618243564,4.269382636,70.08001672,-0.015056607,-0.110901517,3.245467706,-46.60826417,1.398217798,0.129042816,0.850124832,0.38368408,-0.307904917,2.446154893,0.018101468
genetic,Fam30-Sdlg1,unselected progeny,-0.574939054,-8.786446916,0.144830714,19.54430477,-0.776046046,0.761986818,54.87033808,1.034784768,0.091943252,0.297303672,-0.003024856,0.462561997,1.132919306,1.776590005,12.05049799,185.6182759,0.697651946,0.1432916,-4.966252549,-211.5726936,0.743009142,0.144068685,0.793485279,0.745824831,-0.163795095,2.421145497,0.140008487
genetic,Fam30-Sdlg10,unselected progeny,0.798863871,-0.803329225,0.166236038,47.96095118,-0.90839823,1.583378895,60.75294518,-0.438096904,-0.069555637,1.605458527,0.088254985,0.886973656,1.372043885,2.563245541,7.637488683,116.9057249,0.257861665,0.108472705,-8.596917561,13.79139141,0.78778028,0.169639093,0.978867515,-0.390841773,-1.069717977,3.487687768,-0.08754782
genetic,Fam30-Sdlg11,unselected progeny,-0.447860202,-8.495811595,0.193717387,44.15756151,-1.971458031,0.267396205,57.91691797,-0.453073608,0.010969576,0.326656258,0.067737232,0.262139816,1.015765671,0.899148155,9.802521668,145.8263939,-0.413340646,0.028223305,-8.44994538,-57.54320734,1.113946091,0.185619284,1.037731841,0.390429814,-2.441932025,7.100802091,-0.18752211
genetic,Fam30-Sdlg12,unselected progeny,-0.609054481,-8.192717895,0.187496107,-6.444384266,-0.881312381,0.606478808,44.92303911,-1.575135219,0.06254275,-0.363941809,-0.167300666,-0.109060461,-0.01100901,-0.152060463,8.535046048,128.3942199,-0.152153336,-0.229949921,-12.78242947,82.70187072,0.400188366,0.112534447,0.434522432,-0.067356767,-1.719202196,2.298402019,-0.045490879
genetic,Fam30-Sdlg14,unselected progeny,0.586676971,-1.98088214,0.189799092,53.79382495,-0.843783718,-0.124133856,74.13856717,-1.097671842,-0.286770844,3.018159485,0.40272826,1.581548505,2.852677951,4.32395488,7.896098007,122.0457743,-0.191315713,0.096935688,2.25072465,-52.11712074,0.441002455,0.116515953,0.660768781,0.022406422,-1.112237913,5.771560631,-0.10718939
genetic,Fam30-Sdlg15,unselected progeny,0.593478378,-0.207119245,0.140122076,84.08685265,-0.0176101,0.335666121,87.60453995,0.004751364,-0.097728513,2.35486088,-0.10895898,0.849262326,0.385094769,1.475670452,9.928098383,150.0135121,0.110901688,-0.021840557,-4.539873411,99.55931756,0.221662664,0.058188075,0.138058207,-0.03832367,-0.907725913,-2.327224139,0.125234076
genetic,Fam30-Sdlg16,unselected progeny,0.528794378,-0.17137978,0.215610945,11.01931536,0.934471707,0.144226282,25.45580894,0.813151472,0.021279512,1.675992272,-0.020832591,0.646095267,0.698393048,1.18151372,6.508105797,93.93065676,0.513089633,-0.130970675,-11.27604577,-55.95836611,0.830575251,0.118099458,0.660409056,-0.074607984,1.226178999,0.945513672,0.093289704
genetic,Fam30-Sdlg17,unselected progeny,-0.763882654,-8.525770756,0.22299882,75.37787226,1.240782252,1.092751064,89.52873478,-0.077286916,-0.028992299,1.37704456,-0.108024882,0.74635884,1.579869088,1.939832938,9.097349177,137.9827726,-0.267196108,-0.08431711,-13.70789443,-96.58449736,0.444199086,0.144470098,0.970773698,0.709285044,-0.854264778,4.570024705,0.049679705
genetic,Fam30-Sdlg18,unselected progeny,1.880531921,0.958310029,0.17776206,206.6018502,-0.112717683,0.119188451,63.75192622,-1.051039717,-0.203125738,1.387014853,0.18393143,0.39568787,0.403070033,0.582771622,13.51961822,208.9225647,-0.439950537,0.211312634,-16.03640656,-81.33691303,0.437026362,0.059702911,0.383278513,0.109492544,0.413891423,3.901987867,0.081450839
genetic,Fam30-Sdlg19,unselected progeny,-0.838793671,-10.46334978,0.134145478,83.9295927,-1.049337758,-1.038445598,77.87127867,0.660699442,-0.054881159,-0.861089106,-0.369676418,-0.329056031,-1.116965581,-0.693862901,8.905169228,133.8171324,-0.197556855,0.165966909,-15.93188073,-98.82381467,-0.00151235,0.055514053,0.252750613,-0.003575521,-0.44215056,-4.421324934,-0.102293823
genetic,Fam30-Sdlg2,unselected progeny,-1.120056568,-9.738153888,0.169598108,38.9257437,-1.161464991,1.289869273,51.37478138,-1.808085068,0.055436753,3.178852479,0.107558634,1.03163545,1.271819961,1.559050541,14.3206457,221.9300536,-0.225085398,-0.041206006,-15.90307848,-84.38796588,2.081654759,0.201471594,0.829370472,0.021408955,1.422507006,9.062187942,0.126429725
genetic,Fam30-Sdlg20,unselected progeny,0.326930176,-3.548287211,0.235044843,81.1059445,-1.648600417,-0.571653355,74.33947312,-0.632637304,-0.087929497,-1.334458661,-0.039066381,-0.569322927,-1.549583876,-1.549038833,12.46396231,190.8334034,-0.471231951,-0.183400793,-2.679895692,-0.945721986,-0.158220652,0.033622872,0.085715536,1.002113654,-1.315195614,2.114984213,0.023765052
genetic,Fam30-Sdlg21,unselected progeny,-0.974027504,-12.11859174,0.158495906,-19.97293374,-0.976679,1.052211554,49.11176761,-1.56210365,-0.011058197,1.878654351,-0.259226813,0.691818804,0.434391938,1.152463964,8.916922968,132.9881515,-0.296240069,0.125270335,-13.27926449,-47.50627104,0.767231902,0.099793343,0.456802073,0.286746068,-2.247137384,-1.984516503,-0.123333392
genetic,Fam30-Sdlg3,unselected progeny,-1.4528814,-11.3329312,0.155451286,22.88619683,-1.803635679,2.336104406,33.57911432,-1.78800638,-0.009408351,2.455919096,0.018491628,1.151850648,1.968103095,2.908037788,10.48588468,154.4393541,-0.485833999,0.123247086,-15.12003758,-106.2479526,0.734862511,0.132098325,0.679644867,0.017538792,-3.270162235,1.00792888,-0.070028434
genetic,Fam30-Sdlg4,unselected progeny,-1.156171292,-7.602103171,0.137962564,138.3125319,0.331138629,0.059338981,96.12377125,-0.188607373,0.006548733,0.757892488,-0.33681842,0.392892636,-0.342723175,0.876547397,15.29781017,235.208287,0.073969869,0.234251858,-17.29300024,124.3943365,0.501513588,0.043228234,0.099643339,0.432410911,-0.048556557,1.002232662,0.190979965
genetic,Fam30-Sdlg5,unselected progeny,0.56964318,-6.37923534,0.164250385,-2.299869513,-0.025632309,1.503511316,16.28929524,-0.379011221,0.082009073,2.180326994,0.050993554,0.890976809,0.856260825,1.955946142,7.353090355,112.3391158,-0.622013031,-0.026279291,-6.699057381,-23.07924307,1.365190431,0.118483423,0.82561769,-0.675078096,-2.792954033,3.241147725,-0.168006888
genetic,Fam30-Sdlg6,unselected progeny,-0.260009147,-7.760856753,0.096461235,-6.674034304,-1.317636602,4.297027652,19.52965128,-0.78418356,0.044124336,2.916523907,-0.169507004,1.510002951,3.794435483,4.319881049,9.529288215,141.8313873,-0.086733051,-0.022500172,-11.88660783,-74.49146008,1.648175807,0.156617175,0.893376478,-0.739442135,-0.910530991,9.041296578,-0.094673909
genetic,Fam30-Sdlg7,unselected progeny,1.706326376,2.110946977,0.1252167,7.862418054,-1.227508998,1.495527003,32.50389982,-0.508272511,0.079989497,1.693098221,-0.237820575,0.77186636,1.579423344,2.030614782,7.144970275,108.3522503,0.07799037,0.556651113,-8.213203964,-13.2661569,0.436999011,0.119474973,0.78603951,-0.053963004,-2.273260886,-0.525915561,-0.021983367
genetic,Fam30-Sdlg8,unselected progeny,-1.417707087,-9.838000595,0.219262525,27.93060323,-0.728536805,0.096584488,44.70457207,0.25452297,-0.057608876,0.123628784,0.158898913,0.235389303,0.367180174,0.794362741,7.22746149,111.7354801,0.312407703,-0.088570627,-9.096486885,-199.2424666,0.411865743,0.135374154,0.674249255,0.047738506,-1.084999536,1.009209583,-0.134005657
genetic,Fam30-Sdlg9,unselected progeny,0.154024502,-7.055846284,0.159236031,27.4970053,-1.083084468,0.774880013,59.46000444,0.161391033,0.00063901,0.409897609,-0.016459825,0.314308175,0.631746164,0.994839928,8.384929257,126.1087303,0.202260107,0.64983526,26.11013779,-117.3811953,0.502099236,0.180282192,0.968237183,0.428994757,-1.903989864,-0.036680506,-0.175549447
genetic,Fam31-Sdlg1,unselected progeny,-0.248132465,-4.397559206,0.058860332,-4.865564839,-0.227851193,2.669785514,21.30148141,0.840894141,0.219920182,2.638629732,-0.302906167,1.135478659,2.742718806,2.685510009,12.54962139,189.2296491,-0.468225902,0.035267462,-16.535573,41.33229895,-0.087035597,0.00089816,0.066431247,0.583682128,-1.353677005,3.345087652,-0.005346805
genetic,Fam31-Sdlg2,unselected progeny,-0.392658219,-3.914905453,0.07966996,38.5160472,-0.603072628,2.594230347,42.66036629,0.132391733,0.118785977,1.415489569,-0.15018321,0.985432502,2.404382664,3.300280626,2.328493213,32.53829968,-0.371461064,0.077609663,-5.684909929,86.65774573,0.052396427,0.021953418,0.150263166,1.058896134,-0.984379165,-1.121280426,-0.082846682
genetic,Fam31-Sdlg3,unselected progeny,-0.399267395,-1.678722494,-0.095379794,-31.64597934,-0.716462882,3.731652582,27.39183489,0.058309382,0.345246687,4.75332329,-0.270024183,2.000196935,4.373714704,4.833620458,1.54522827,21.67666547,-0.586824585,0.063009653,-9.775007955,97.66021972,0.953580934,0.06734498,0.274322562,0.165456276,0.217578774,9.628758763,0.013959537
genetic,Fam32-Sdlg1,unselected progeny,0.367158813,3.073617585,0.001524155,-68.04568087,-1.108442747,-0.550518445,7.570212952,0.716010304,0.409060661,4.411919044,0.240344953,1.417382843,1.483324955,2.211785278,2.574301137,30.08083253,0.339337839,-0.198075578,-15.92714361,18.64322501,0.643205004,-0.037668453,-0.252119259,0.802756196,-1.969085364,4.517703209,-0.080607551
genetic,Fam32-Sdlg10,unselected progeny,-1.541833418,-11.17816699,0.11417301,29.57821217,0.187337555,1.773258666,49.65686804,0.740645181,-0.021170815,2.326355602,0.215919335,0.970727962,1.333696718,2.173231307,0.122081144,-2.280902109,0.366477998,0.02609762,-17.11605304,39.61740184,1.053420845,0.056344207,0.533242603,0.456467708,-0.046641897,1.600081403,-0.084971754
genetic,Fam32-Sdlg11,unselected progeny,-0.02700161,-6.802656697,-0.009227727,-21.74400318,1.449567144,2.237717735,-21.91775874,1.183809874,0.291265599,3.081536861,0.534879356,1.452866796,2.485637371,3.703734796,-6.924022472,-98.29980277,0.708053859,-0.364290263,-15.26369674,59.98137014,0.529650124,-0.005252374,0.085906729,-1.174629336,-0.565671772,-4.944763578,-0.207285994
genetic,Fam32-Sdlg12,unselected progeny,-0.557676628,-10.70068026,0.021257445,97.41543579,-0.465201067,1.071440778,69.56714521,1.361210651,0.130884099,2.942708472,0.706092996,1.331019298,1.592728455,3.482574415,-7.148699382,-101.2904601,0.568915219,0.666415787,-16.82038612,96.00223776,0.372191192,0.030849272,0.440003265,0.919215089,-1.613770621,-1.904001748,-0.03765803
